Age,Gender,Sleep_Duration,Stress_Level,Diet_Type,Daily_Screen_Time,Exercise_Frequency,Caffeine_Intake,Reaction_Time,Memory_Test_Score,Cognitive_Score,Stress_Exercise_Interaction
56,0,9.5,2,1,7.2,1,10,303.68,49,82.89,2
54,1,9.1,7,0,9.1,1,27,569.4,61,30.61,7
51,0,10.0,8,1,10.7,1,167,278.61,77,81.68,8
46,1,8.4,2,2,6.6,0,493,514.05,97,50.86,0
51,0,6.0,6,0,8.8,1,313,577.06,44,11.36,6
37,1,9.1,6,2,4.3,1,104,511.89,62,48.36,6
22,1,6.0,9,1,10.4,1,426,546.68,47,7.27,9
53,0,4.6,2,2,2.7,2,387,558.04,89,54.9,4
47,0,8.9,4,1,8.3,2,57,325.98,45,74.38,8
37,1,7.7,8,1,4.1,2,330,285.59,73,85.55,16
28,0,7.9,10,0,1.0,1,196,424.98,78,63.55,10
38,0,5.9,7,1,5.2,1,50,481.09,47,37.32,7
37,0,4.1,1,1,1.6,2,237,530.95,99,70.07,2
23,0,7.4,7,2,6.6,0,264,459.01,40,24.12,0
43,1,8.6,2,1,7.1,1,457,242.0,89,100.0,2
40,0,9.3,9,1,11.7,1,435,259.08,90,81.17,9
22,1,9.6,5,1,1.1,0,341,303.08,84,87.22,0
42,0,8.8,8,1,6.0,0,240,367.07,69,56.12,0
46,1,6.6,7,0,4.8,1,68,588.29,84,39.59,7
21,0,5.9,4,0,2.8,0,456,256.99,68,76.65,0
44,0,5.9,2,1,7.8,0,251,307.77,71,70.29,0
27,1,7.2,10,1,2.0,1,50,593.38,92,42.5,10
51,1,5.8,5,1,7.6,1,4,473.93,44,38.13,5
44,1,7.2,10,0,5.9,0,235,561.66,91,27.74,0
25,1,8.5,10,1,6.0,0,311,567.19,77,20.75,0
52,1,4.4,1,1,10.4,1,205,399.49,42,46.52,1
45,0,6.9,10,0,3.5,1,414,576.73,51,14.65,10
26,1,7.9,8,1,5.6,0,263,396.81,57,43.5,0
51,0,9.4,4,1,10.5,0,213,338.52,79,68.87,0
47,1,8.7,1,1,4.6,0,172,436.99,57,55.73,0
34,0,7.7,8,0,9.9,1,138,392.68,81,61.84,8
50,1,8.5,1,1,9.2,0,94,577.65,57,26.55,0
46,0,6.3,1,2,2.0,1,34,522.1,44,46.9,1
54,0,4.5,9,1,8.2,2,220,565.22,73,26.6,18
30,1,7.9,1,1,11.7,0,246,488.37,50,29.94,0
46,0,7.4,2,0,1.7,1,244,431.23,69,71.0,2
57,1,9.0,5,0,7.1,0,366,419.16,45,37.67,0
56,1,5.1,9,2,5.8,0,469,305.12,50,43.27,0
31,1,9.8,8,0,8.8,2,105,414.16,68,63.27,16
25,1,9.2,9,1,2.6,0,321,326.12,60,60.73,0
49,2,8.9,8,0,2.7,1,419,416.53,47,48.45,8
28,0,6.7,8,0,2.9,0,323,310.93,40,49.77,0
52,1,6.0,2,0,1.8,2,194,342.19,74,91.39,4
22,1,9.1,2,1,11.7,0,352,444.12,72,46.59,0
54,1,6.4,2,1,9.5,0,189,367.41,90,69.53,0
22,0,7.2,3,1,6.1,0,325,311.83,49,60.28,0
19,1,5.9,4,0,11.8,0,299,304.33,40,44.4,0
43,1,7.7,3,1,4.6,0,33,209.77,79,100.0,0
47,1,7.9,10,1,3.6,1,331,279.9,45,64.63,10
30,1,4.1,9,1,10.0,2,497,391.28,97,58.55,18
55,1,4.9,7,1,10.7,0,187,433.24,97,47.3,0
57,0,7.9,2,0,11.5,2,54,480.81,49,47.83,4
44,1,9.1,7,0,3.8,2,11,443.98,88,78.28,14
34,1,9.1,6,0,3.6,0,425,485.06,51,31.96,0
32,1,5.7,10,1,3.3,1,304,482.47,88,48.96,10
50,0,8.9,8,0,4.1,1,316,373.94,71,67.51,8
47,1,5.7,8,0,4.2,1,456,320.23,68,65.61,8
49,1,7.6,3,1,7.8,0,317,422.17,90,60.8,0
24,0,5.6,1,0,11.0,0,361,357.48,66,53.9,0
56,0,8.6,1,1,3.6,0,430,586.69,52,24.42,0
33,2,9.7,9,1,8.6,0,434,259.81,80,71.52,0
28,2,9.8,5,1,7.5,0,371,348.83,75,65.29,0
54,0,4.6,5,0,8.2,2,103,596.66,90,40.4,10
31,2,9.5,6,0,11.2,1,70,254.66,83,92.86,6
40,1,8.1,9,0,1.6,0,147,504.33,88,47.81,0
48,0,5.7,7,1,8.9,0,6,496.78,87,39.63,0
45,0,7.4,1,1,4.1,2,389,548.56,59,46.94,2
59,0,5.2,1,0,1.5,1,408,419.53,48,57.07,1
22,1,9.7,1,1,6.6,0,418,208.29,46,82.42,0
41,1,8.3,5,1,2.5,1,302,439.56,82,69.55,5
35,1,9.5,8,0,3.3,2,226,320.04,62,81.19,16
21,1,4.4,8,1,2.5,1,351,330.65,68,65.92,8
40,1,9.1,3,1,7.5,0,389,304.75,57,65.88,0
26,0,7.0,8,0,6.8,0,413,445.34,77,38.82,0
28,0,5.0,7,1,10.4,0,20,268.08,67,63.82,0
52,0,4.3,4,1,2.9,1,317,213.47,78,98.33,4
28,1,7.0,3,0,9.7,1,338,419.31,76,59.8,3
24,1,10.0,3,1,8.3,1,153,301.75,56,81.2,3
34,1,7.9,5,0,6.9,2,384,516.38,99,61.21,10
35,1,5.0,6,1,6.2,1,361,460.86,52,35.67,6
43,1,4.2,9,0,3.7,0,476,239.68,91,75.88,0
43,0,6.8,10,2,2.9,0,64,258.59,74,76.87,0
34,1,8.4,4,1,8.9,2,357,220.9,92,100.0,8
27,1,6.0,1,1,5.8,0,295,467.43,50,37.49,0
47,1,4.4,1,0,8.7,1,75,243.83,88,100.0,1
32,1,6.3,1,0,5.5,1,447,429.86,60,56.77,1
43,1,6.8,7,1,10.8,2,336,346.01,62,60.01,14
58,2,7.4,8,2,3.4,2,149,333.39,62,76.16,16
45,0,6.6,9,1,8.4,0,132,335.08,50,44.11,0
36,1,4.7,9,0,8.8,0,106,317.83,69,52.61,0
18,1,4.7,8,1,9.0,1,247,362.95,68,53.47,8
51,1,6.6,7,2,2.9,0,326,574.89,96,35.52,0
55,0,4.4,7,0,11.0,1,25,308.3,49,55.92,7
41,1,6.1,5,1,9.0,1,331,291.18,45,61.05,5
58,1,5.3,7,0,2.2,2,385,450.63,47,44.0,14
41,1,4.6,9,1,3.1,2,309,431.37,55,45.98,18
35,1,5.9,8,1,5.3,0,283,366.47,88,60.11,0
18,1,9.0,5,2,5.1,1,66,370.41,73,78.79,5
27,1,8.5,6,1,1.4,0,49,555.29,64,36.37,0
21,0,5.9,1,1,11.4,1,66,484.57,82,56.62,1
31,0,4.9,6,1,7.9,1,42,411.47,66,54.53,6
38,1,5.8,8,1,3.8,0,9,425.79,52,39.76,0
43,1,8.3,4,1,10.8,1,114,478.13,55,42.93,4
55,1,6.1,2,0,8.5,0,152,317.16,69,69.05,0
22,1,7.1,7,1,9.2,1,222,279.3,94,87.41,7
32,0,9.8,4,1,5.1,0,392,495.4,94,55.54,0
41,1,7.2,5,1,1.0,1,233,223.85,70,100.0,5
27,0,6.0,5,1,10.0,1,99,327.62,53,61.92,5
52,0,4.0,1,2,11.0,1,112,534.86,48,27.12,1
34,0,6.7,9,0,2.3,2,467,377.63,77,68.17,18
49,0,8.2,7,0,4.1,0,55,398.58,66,56.72,0
26,0,6.1,1,1,8.5,2,303,304.27,43,72.18,2
48,2,6.7,7,1,8.3,1,330,332.81,73,66.38,7
58,1,8.7,5,1,10.1,0,254,279.69,40,55.55,0
32,0,9.3,7,0,2.0,2,290,342.25,82,89.76,14
20,0,9.0,8,1,10.6,1,382,427.57,73,48.7,8
57,1,6.6,4,0,1.1,1,99,505.22,85,64.87,4
52,1,5.8,6,0,2.5,1,436,521.52,42,26.21,6
30,1,7.4,4,1,11.6,0,28,290.09,42,56.49,0
39,1,6.4,3,0,11.6,1,434,555.19,45,15.69,3
24,0,4.8,6,1,7.8,2,222,330.88,95,83.81,12
37,1,7.0,7,0,4.3,1,289,409.35,93,71.04,7
54,1,6.1,6,1,3.6,0,198,332.76,53,56.88,0
43,1,5.4,9,1,9.5,1,361,463.63,54,26.06,9
36,1,5.2,8,0,4.2,2,432,591.31,59,20.41,16
47,1,8.5,2,1,7.7,1,3,462.45,66,62.32,2
51,0,7.3,1,0,4.9,0,100,236.47,40,78.84,0
52,0,8.9,1,0,4.3,0,247,213.85,42,84.77,0
45,1,10.0,7,1,7.6,0,236,487.45,97,52.14,0
52,1,9.6,1,1,9.7,2,379,200.57,65,100.0,2
51,0,5.4,7,1,10.8,0,91,595.61,88,18.51,0
33,1,9.0,5,1,7.4,1,311,335.62,50,64.74,5
49,1,7.4,1,1,8.3,0,406,359.73,86,70.27,0
34,1,8.0,10,1,3.1,1,102,361.97,88,77.98,10
41,1,8.6,2,0,4.7,1,176,272.35,88,100.0,2
22,1,4.7,8,0,8.8,0,339,336.6,99,61.82,0
29,1,6.7,7,1,3.5,1,416,555.9,40,18.18,7
39,0,5.8,8,1,1.1,1,320,420.11,63,54.03,8
29,0,9.2,10,1,8.5,1,196,460.26,83,51.52,10
46,1,6.2,3,1,2.1,0,328,216.99,48,79.53,0
56,1,9.9,9,1,4.1,0,68,296.16,63,71.43,0
56,0,5.2,5,1,2.5,2,119,417.12,77,73.25,10
53,0,7.3,7,1,8.0,0,129,390.16,64,47.99,0
23,0,7.9,1,1,5.1,2,203,566.19,54,44.72,2
25,0,8.0,3,0,6.8,0,75,484.02,98,61.63,0
23,1,5.6,7,0,7.9,2,255,528.46,87,45.67,14
47,1,6.8,8,1,5.9,1,388,577.29,86,32.78,8
36,1,4.0,7,1,9.8,1,412,462.34,83,40.5,7
47,0,7.1,10,1,1.9,1,318,558.73,66,29.87,10
42,1,5.5,2,1,4.9,0,339,242.77,96,95.41,0
27,1,9.8,1,1,8.1,1,415,531.56,83,55.06,1
19,2,4.3,3,0,2.2,0,41,283.95,49,70.66,0
41,0,5.6,8,1,7.9,2,204,568.96,64,26.44,16
45,1,9.7,1,1,8.2,2,84,579.08,71,52.41,2
51,2,5.4,4,1,4.1,1,140,227.73,49,85.4,4
20,1,5.4,1,1,4.9,0,52,434.52,59,52.49,0
43,0,6.9,2,0,7.0,0,476,369.79,58,52.15,0
39,0,7.2,7,0,4.9,2,488,545.57,66,35.36,14
49,0,7.0,10,1,9.0,2,216,297.45,75,74.11,20
53,0,7.4,9,1,4.7,1,17,256.62,71,87.14,9
31,0,9.3,7,1,11.8,0,302,435.13,72,39.34,0
54,2,8.4,6,1,10.3,1,460,217.63,60,78.88,6
20,2,6.1,7,0,5.4,2,250,408.45,44,49.02,14
45,0,7.2,1,0,4.6,0,267,246.49,82,95.08,0
43,0,7.1,9,1,3.4,1,26,343.79,52,64.28,9
57,1,5.4,6,2,10.9,1,60,248.69,93,91.3,6
27,1,4.4,10,1,3.4,1,76,541.75,93,43.39,10
43,1,8.9,10,1,1.2,1,283,422.21,45,47.47,10
57,0,9.6,1,2,5.7,0,364,541.16,47,29.68,0
40,0,4.0,10,0,12.0,1,290,283.38,75,59.47,10
24,1,4.4,4,0,1.5,2,235,367.09,87,86.17,8
51,1,4.3,1,1,10.7,1,418,401.98,64,52.19,1
29,1,9.2,6,1,11.8,2,413,432.36,49,42.88,12
39,0,6.9,10,1,3.9,0,120,534.21,77,30.01,0
28,0,7.0,10,1,9.9,1,342,379.81,92,60.01,10
26,1,6.6,5,0,9.8,0,418,523.57,43,9.38,0
22,1,7.1,4,0,3.3,1,186,310.17,58,79.84,4
23,0,4.5,10,1,1.9,1,289,555.07,41,13.36,10
24,1,9.5,9,1,7.9,0,278,404.06,98,60.25,0
35,1,8.3,2,1,4.1,0,437,540.89,88,46.56,0
32,1,9.6,2,1,7.8,2,421,460.47,69,62.83,4
18,1,4.1,10,1,10.2,1,309,299.76,51,47.26,10
32,0,8.0,10,1,10.6,2,46,419.19,46,42.32,20
26,1,8.8,10,0,3.2,0,10,519.19,56,29.07,0
24,2,9.1,3,0,5.8,1,195,458.85,66,61.12,3
26,0,6.1,5,0,10.9,2,150,226.9,64,87.03,10
28,1,5.9,6,1,8.6,0,184,522.69,83,32.6,0
20,1,9.3,8,2,8.2,2,349,235.05,54,81.14,16
30,1,7.3,7,1,10.9,0,313,417.73,67,36.87,0
22,0,7.2,6,1,7.4,0,226,558.55,84,30.69,0
49,1,5.2,5,1,8.2,1,286,301.65,94,84.1,5
39,1,4.3,2,0,5.4,0,211,347.88,75,66.8,0
43,0,8.2,2,1,4.9,1,139,306.79,67,89.64,2
20,1,4.4,8,1,6.0,2,469,216.07,88,92.41,16
58,0,6.1,3,1,5.8,1,285,416.15,40,47.44,3
25,0,9.3,8,0,3.9,0,55,534.61,88,45.55,0
41,0,9.5,10,1,5.2,2,62,366.02,46,61.96,20
57,1,6.1,7,0,10.8,0,53,490.78,46,17.14,0
30,0,6.4,6,1,6.6,0,285,288.09,69,66.69,0
28,1,7.5,6,1,11.4,1,48,474.42,92,56.87,6
55,1,9.9,4,0,11.1,0,352,354.01,76,62.11,0
31,0,6.7,8,2,10.4,2,442,368.44,88,65.55,16
22,1,8.7,2,1,10.6,1,387,266.87,98,99.28,2
30,1,6.7,4,1,9.2,0,250,482.17,66,34.24,0
41,0,4.6,2,0,9.7,0,451,573.85,49,5.49,0
33,1,7.8,5,0,7.7,1,94,421.38,54,53.94,5
46,2,5.9,7,0,2.5,0,40,415.33,45,41.53,0
36,1,7.6,9,0,6.5,1,327,345.61,94,75.31,9
34,1,5.6,10,0,6.0,1,460,223.16,69,75.31,10
48,0,6.3,3,2,4.8,2,61,546.14,51,42.66,6
46,0,7.1,6,0,11.7,1,201,281.19,74,75.76,6
49,0,6.1,2,0,10.9,1,284,478.88,85,53.86,2
34,1,9.7,5,0,2.8,1,457,278.07,64,86.72,5
24,1,7.4,4,1,4.9,0,310,391.67,85,65.47,0
55,0,9.7,8,0,9.6,0,473,217.47,59,67.79,0
22,0,4.8,9,1,2.0,0,428,458.26,61,29.16,0
41,1,6.1,5,0,10.4,1,450,336.17,44,48.57,5
50,1,7.1,7,0,5.2,0,458,278.21,76,69.87,0
40,1,9.3,4,2,7.8,1,311,300.05,69,82.17,4
31,0,6.6,10,1,10.7,0,338,493.21,92,29.19,0
51,0,8.2,8,1,6.6,1,343,366.11,93,74.12,8
21,0,7.7,4,1,7.4,1,489,293.49,46,65.61,4
18,0,4.0,5,0,2.8,1,456,319.94,52,62.36,5
19,1,7.9,9,0,9.1,1,265,485.87,81,43.37,9
46,1,7.5,8,1,8.9,0,86,446.03,94,51.59,0
26,0,5.9,7,0,2.6,1,470,355.09,45,52.82,7
45,1,7.2,2,1,4.1,1,140,492.15,90,69.43,2
50,1,4.4,1,0,2.1,1,141,382.12,63,73.64,1
40,0,4.5,5,1,9.0,2,240,440.85,70,52.22,10
37,0,8.5,10,1,2.7,0,165,301.95,55,61.83,0
48,0,9.1,10,1,6.4,1,154,475.59,59,40.76,10
43,1,7.1,3,2,1.5,0,103,464.4,81,61.99,0
48,0,7.4,10,0,4.8,1,268,278.1,58,69.89,10
49,1,4.2,3,0,4.3,0,184,474.91,86,51.12,0
52,0,6.0,4,2,9.5,2,234,597.88,65,27.92,8
32,0,9.9,2,0,4.6,0,227,233.85,83,100.0,0
32,0,8.3,9,0,8.4,2,412,407.28,62,50.88,18
54,0,5.1,5,1,10.3,1,421,210.85,40,66.19,5
42,1,9.6,3,1,6.3,2,401,377.81,81,83.26,6
37,0,8.3,2,1,4.0,1,137,412.81,56,68.06,2
39,1,8.4,5,1,6.7,0,230,589.07,95,36.47,0
37,1,8.5,7,0,3.6,1,371,396.25,97,77.64,7
32,0,4.5,4,1,11.0,2,352,367.95,49,50.64,8
47,1,8.1,9,1,1.1,2,231,504.41,69,52.36,18
31,1,5.7,3,1,11.8,0,405,545.34,66,16.71,0
58,1,8.9,7,0,3.7,2,429,576.4,81,44.1,14
38,1,7.1,8,1,8.1,0,425,583.88,53,1.74,0
34,0,5.4,8,0,4.6,0,197,269.11,46,57.11,0
22,0,8.4,10,1,4.0,0,154,478.58,48,26.96,0
32,0,5.8,4,2,7.6,1,255,359.96,78,71.11,4
44,1,8.0,8,0,11.6,1,477,212.54,44,64.64,8
56,1,7.1,1,1,7.6,1,303,417.83,52,56.1,1
37,1,7.0,3,1,5.2,0,90,583.59,42,17.13,0
58,0,8.4,10,2,6.1,0,382,250.53,47,56.76,0
52,0,8.4,5,1,3.0,1,300,358.08,74,78.62,5
34,0,7.4,3,1,11.7,0,43,234.42,99,95.82,0
26,2,4.8,1,0,1.3,1,89,341.7,53,78.42,1
59,0,6.5,4,1,5.7,2,22,210.62,81,100.0,8
21,1,9.8,5,2,3.5,1,499,307.27,66,81.16,5
33,1,5.3,2,0,6.0,0,192,396.65,82,63.65,0
33,0,5.5,3,2,5.1,2,430,306.11,72,83.73,6
46,0,5.5,2,1,2.3,1,32,512.76,65,54.95,2
49,1,5.5,9,1,5.6,1,120,595.04,91,33.53,9
49,0,6.4,7,1,4.7,2,251,405.2,57,57.7,14
55,1,9.5,7,0,10.9,0,162,455.47,98,53.5,0
56,1,4.7,5,0,11.5,0,48,468.67,91,43.58,0
57,1,9.6,9,0,4.4,2,244,475.5,44,42.47,18
55,0,5.3,5,1,2.3,0,342,435.06,61,43.3,0
56,2,6.9,8,1,4.4,1,71,254.23,80,92.41,8
58,1,9.0,8,1,8.0,0,303,231.24,43,61.9,0
33,1,8.5,5,0,7.0,2,121,377.69,74,78.13,10
32,0,9.9,8,1,10.3,1,480,254.31,92,87.36,8
35,0,5.5,3,1,7.6,1,360,570.38,77,34.84,3
21,1,5.5,7,2,2.6,1,490,529.42,45,22.56,7
54,0,8.3,5,1,3.3,1,39,532.25,82,58.16,5
57,1,9.9,9,1,9.2,2,153,498.95,81,52.28,18
21,1,9.9,4,2,4.4,1,287,338.03,48,72.12,4
34,0,4.9,1,1,1.5,2,111,355.17,61,84.64,2
34,1,9.9,9,1,5.2,2,394,372.47,53,60.54,18
51,0,4.2,5,1,9.8,0,477,590.03,91,16.32,0
36,0,5.1,5,1,6.5,1,492,270.38,78,79.55,5
39,1,7.8,9,1,8.0,2,65,260.7,44,72.85,18
56,1,6.8,1,0,4.4,1,344,593.63,66,37.18,1
18,1,7.8,6,1,12.0,0,223,344.8,74,55.67,0
35,1,5.5,5,1,6.6,0,243,340.51,62,55.49,0
56,2,7.0,8,1,10.4,0,350,586.57,70,7.64,0
45,0,8.4,2,1,11.0,0,236,491.06,46,27.74,0
30,0,5.1,2,1,7.8,1,350,578.24,63,27.63,2
52,1,9.6,1,1,11.5,0,166,323.58,72,73.7,0
26,0,8.9,6,1,3.4,2,173,557.72,49,38.79,12
34,0,8.5,2,1,3.6,0,387,442.94,73,57.54,0
51,0,8.1,9,2,11.2,2,486,587.09,85,26.33,18
32,1,5.0,5,1,11.9,0,23,598.77,66,9.89,0
26,1,9.4,3,1,11.1,2,295,542.21,72,45.88,6
56,0,7.3,5,1,3.9,0,371,305.51,60,65.41,0
36,1,4.6,3,1,9.7,1,371,577.03,87,33.56,3
28,2,9.6,9,1,1.3,0,91,558.19,57,27.9,0
41,1,7.9,3,2,6.0,0,389,393.06,62,53.51,0
38,0,8.9,3,0,1.6,0,417,592.29,86,40.35,0
35,1,7.3,4,0,4.5,0,157,537.74,99,51.59,0
43,0,9.0,2,1,4.3,2,82,207.11,90,100.0,4
21,1,9.1,6,1,6.5,1,450,412.62,66,56.68,6
19,1,7.4,4,2,3.3,2,347,317.2,61,82.54,8
34,1,6.9,1,0,6.9,2,473,543.37,97,59.93,2
18,1,7.4,6,0,11.7,1,194,387.13,77,60.35,6
30,1,4.5,8,1,9.1,1,82,589.0,57,13.04,8
27,0,9.5,2,1,11.6,0,441,300.48,41,54.2,0
34,1,9.1,7,1,8.5,1,307,599.72,45,12.86,7
38,1,8.1,1,1,2.0,1,475,240.12,61,97.18,1
26,1,7.7,8,1,8.4,1,270,255.05,62,74.89,8
48,0,4.3,1,1,5.8,0,400,277.36,83,80.17,0
52,0,4.1,9,1,10.7,1,4,588.28,69,15.52,9
27,1,5.8,5,1,11.8,1,72,272.7,91,87.51,5
32,0,9.7,5,0,4.4,0,120,298.14,58,74.71,0
19,1,8.8,5,0,4.1,1,152,347.63,46,68.47,5
55,0,6.9,10,1,7.1,1,24,573.05,99,41.66,10
20,1,7.4,4,1,11.8,0,145,322.68,60,57.42,0
43,0,8.7,8,1,8.9,1,218,268.04,60,74.02,8
50,2,5.1,3,1,11.6,1,324,258.76,49,66.69,3
41,0,7.5,1,0,9.5,0,10,570.29,52,24.5,0
50,1,6.7,8,1,5.8,0,311,394.32,57,40.26,0
47,1,9.4,8,1,4.9,0,481,420.09,89,55.32,0
21,1,6.6,2,1,6.9,1,47,397.71,48,60.63,2
39,0,6.9,9,0,7.6,0,222,420.23,81,45.42,0
37,0,8.6,5,1,11.5,1,256,451.25,45,37.12,5
46,0,4.9,7,0,11.4,1,241,410.78,49,34.92,7
38,1,6.6,10,2,3.8,1,14,428.0,50,45.89,10
34,0,9.9,10,1,11.0,1,186,226.81,67,80.28,10
19,1,4.3,2,0,2.7,0,9,302.72,40,64.92,0
51,0,9.8,9,0,11.6,1,484,387.43,40,34.95,9
39,1,6.1,1,1,1.4,1,312,539.25,41,37.48,1
23,0,4.5,3,1,5.6,1,252,570.12,85,42.04,3
42,1,9.4,1,1,7.4,1,385,309.48,64,83.42,1
19,0,7.7,8,1,2.4,2,434,443.91,70,58.14,16
34,0,6.9,1,1,10.1,2,135,514.83,66,51.14,2
26,1,9.3,4,1,10.8,2,70,536.83,57,42.03,8
37,0,7.8,1,0,6.5,1,2,304.79,75,95.51,1
54,0,9.6,10,1,11.3,0,156,265.33,92,75.91,0
32,0,5.4,8,0,10.0,0,40,453.51,52,24.42,0
43,0,6.3,7,2,8.1,0,84,212.69,41,64.82,0
42,0,5.4,3,0,10.2,1,238,474.19,86,53.71,3
48,2,9.6,4,1,8.4,2,279,528.93,83,56.37,8
47,0,7.5,8,1,4.5,1,281,348.91,51,58.98,8
27,1,8.8,2,0,11.0,1,1,599.43,61,32.68,2
55,0,8.0,2,1,9.6,2,16,300.76,40,77.15,4
38,1,6.2,5,0,3.0,2,256,352.13,55,71.59,10
41,0,7.4,1,0,1.4,1,200,464.35,64,66.31,1
51,1,7.1,3,0,2.1,2,99,423.53,95,89.98,6
45,1,7.0,3,2,2.7,0,452,421.99,97,68.08,0
54,1,9.1,5,1,8.2,0,17,597.52,41,11.47,0
41,1,9.4,9,1,7.6,0,191,514.0,70,29.91,0
46,1,5.0,3,1,11.8,1,255,512.64,64,32.76,3
34,0,5.6,10,1,8.5,2,357,458.84,83,46.34,20
56,0,5.9,6,0,10.6,2,38,258.46,59,79.56,12
41,1,4.3,2,0,9.3,2,355,291.15,41,65.52,4
34,1,5.2,6,2,5.5,1,276,306.41,90,83.56,6
54,0,10.0,3,0,1.5,0,22,284.06,68,92.97,0
23,2,4.9,4,1,9.3,0,224,591.3,51,5.32,0
59,0,9.3,5,1,10.1,0,183,434.07,95,59.94,0
54,1,9.7,2,0,2.9,1,275,559.52,81,57.8,2
48,0,8.8,1,0,7.6,0,405,384.24,48,51.06,0
37,0,8.9,10,1,5.0,1,44,574.38,59,28.19,10
19,1,5.6,7,1,1.7,0,45,479.07,98,57.91,0
58,1,4.3,9,0,8.1,2,233,316.95,48,54.97,18
35,0,9.1,10,1,2.2,0,19,555.18,49,21.49,0
39,1,4.8,2,1,6.5,0,412,386.05,83,59.77,0
58,0,9.8,9,1,5.7,1,303,539.05,89,46.65,9
54,0,6.6,2,1,1.3,1,58,548.17,59,49.23,2
43,0,8.4,7,0,3.1,2,17,387.44,46,66.24,14
29,2,4.0,1,1,6.2,0,374,336.7,51,53.6,0
23,0,5.1,4,2,10.1,1,50,581.58,76,32.12,4
34,1,5.1,5,1,6.1,2,161,399.54,56,59.24,10
31,1,4.4,9,0,9.5,1,54,209.95,58,74.48,9
27,0,4.0,3,1,3.5,1,407,566.41,48,23.21,3
43,1,5.1,8,0,2.1,0,379,229.56,62,71.21,0
20,0,8.6,4,1,2.1,1,399,472.68,92,70.29,4
59,1,5.1,2,0,3.5,0,202,332.51,76,74.49,0
32,0,9.0,7,0,11.6,0,131,223.2,72,77.78,0
33,1,6.9,10,0,11.2,0,484,387.06,47,21.31,0
55,1,4.7,8,1,1.5,0,225,422.18,76,49.29,0
31,0,9.7,7,1,11.5,0,162,597.13,77,18.89,0
53,0,7.1,3,2,1.1,0,460,437.56,57,47.92,0
30,0,9.1,8,1,7.6,1,14,521.43,67,42.12,8
44,0,7.7,5,1,5.9,1,491,301.88,59,70.92,5
25,0,5.8,6,1,3.1,1,412,501.23,79,47.67,6
40,1,8.4,8,1,7.0,0,159,545.36,46,14.23,0
58,1,6.9,10,1,3.6,0,487,597.23,62,5.12,0
28,1,9.6,2,1,9.9,1,291,533.14,77,49.17,2
22,1,5.9,6,1,1.2,0,425,314.96,71,67.51,0
22,0,8.8,7,1,1.3,2,352,415.11,62,66.42,14
42,1,5.5,4,1,7.6,2,25,298.76,98,100.0,8
35,0,6.0,5,1,5.2,0,252,222.16,70,82.13,0
41,2,5.7,4,1,9.4,0,81,555.49,79,29.6,0
26,0,9.1,4,0,5.7,0,482,207.32,55,79.96,0
28,2,8.8,10,2,10.5,1,17,523.65,95,46.74,10
31,0,6.3,5,0,3.2,0,331,311.9,75,71.7,0
59,1,9.5,10,0,9.1,1,479,438.11,83,49.25,10
26,0,8.3,4,1,8.8,0,88,387.72,47,47.52,0
22,0,4.6,1,1,6.0,2,210,371.17,72,78.14,2
44,1,5.0,1,0,2.0,1,122,324.54,42,74.47,1
28,1,7.3,8,0,7.9,0,213,418.1,55,35.31,0
45,1,6.1,3,1,3.9,1,218,598.78,62,32.19,3
26,1,8.7,3,2,4.7,2,249,265.77,54,92.08,6
30,1,8.1,6,0,8.3,1,323,299.36,88,84.4,6
36,1,7.7,9,2,6.1,2,77,402.21,75,67.18,18
25,0,8.8,4,1,1.1,1,174,349.2,70,86.27,4
21,1,6.8,4,1,9.5,0,142,244.63,94,89.74,0
42,1,5.5,9,1,10.5,1,85,256.68,75,75.27,9
24,1,4.1,8,0,9.0,2,18,280.11,48,65.66,16
44,0,5.9,8,1,8.2,0,391,544.1,74,17.0,0
57,0,7.3,7,0,9.5,0,245,551.4,59,14.05,0
40,0,9.8,7,1,7.4,0,413,374.33,56,46.85,0
57,1,9.3,10,1,3.7,0,261,245.91,74,78.85,0
46,0,6.7,9,1,9.6,0,360,592.83,46,0.0,0
53,1,6.1,6,0,6.3,0,261,393.97,67,48.37,0
27,1,4.6,9,0,8.6,0,355,299.21,85,58.83,0
49,0,7.8,10,1,11.0,2,337,372.53,50,45.27,20
40,1,7.0,2,1,8.2,2,318,459.66,96,72.73,4
57,0,4.2,2,0,5.6,0,351,420.34,57,42.42,0
41,1,5.1,2,0,5.0,2,76,296.69,70,92.73,4
38,1,6.1,5,1,8.8,1,70,387.86,46,50.96,5
56,1,10.0,5,1,5.1,1,405,259.49,84,98.0,5
57,1,7.4,10,1,6.8,0,333,234.22,61,64.4,0
46,1,6.4,10,1,2.1,1,386,405.35,61,49.87,10
44,1,7.0,1,1,1.6,1,66,365.68,44,74.33,1
51,0,4.8,3,0,11.3,1,143,317.99,69,70.29,3
43,0,8.5,4,1,4.0,1,87,561.28,71,48.21,4
32,0,9.2,7,1,10.5,1,234,594.77,72,25.84,7
23,0,8.8,2,0,5.3,0,224,477.85,62,47.53,0
42,0,9.8,5,0,6.4,1,5,428.25,59,63.02,5
35,1,9.3,1,1,6.9,0,437,597.5,61,23.43,0
24,1,6.8,7,2,3.5,2,38,530.95,81,55.6,14
19,1,4.2,1,0,1.9,1,223,486.99,66,55.92,1
51,0,6.1,2,1,1.1,2,228,215.33,97,100.0,4
